id,SalePrice
1627,192792.4357545708
1628,282314.5886269761
1629,184140.16903740997
1630,342627.95657838316
1631,232772.8607033968
1632,247010.49548399722
1633,178442.31576780565
1634,184625.30296358804
1635,174270.41065693405
1636,152515.07144664507
1637,200570.8691100518
1638,177519.02272995384
1639,192763.38974521085
1640,249924.7157947379
1641,184303.78297500312
1642,244898.658007278
1643,210499.83008102383
1644,235868.7860262266
1645,196656.5926997517
1646,158881.8169986218
1647,161133.35897396598
1648,128651.05666166088
1649,141179.42065664256
1650,112770.87124864034
1651,120842.12313923024
1652,98518.05383176461
1653,101156.25584353862
1654,142618.81102170353
1655,131559.1872735888
1656,138708.64300461952
1657,145418.34172256652
1658,143297.3770595178
1659,114911.58772959934
1660,156593.40895000397
1661,411594.53566237795
1662,396436.81978452456
1663,372080.0702238208
1664,477000.4288039093
1665,309112.9193794308
1666,338364.0675257182
1667,383941.97714223305
1668,354253.6648939167
1669,318962.8616643026
1670,351881.4998033925
1671,262548.4574212346
1672,412244.38569528615
1673,286222.7602161425
1674,239286.03869554243
1675,197846.28775133516
1676,196586.2355528035
1677,218944.92922337836
1678,435300.0988715448
1679,387734.0646661014
1680,325083.7047420964
1681,250725.93913836006
1682,322499.17361404357
1683,184508.18202246798
1684,176722.0118096235
1685,176342.2512040883
1686,167148.1498762215
1687,177534.70946000316
1688,189331.4635771293
1689,195776.32649186303
1690,199186.85229765295
1691,190066.18119269414
1692,267657.4168352821
1693,173170.7053682515
1694,183850.77391012828
1695,169601.12283966402
1696,260472.3255464354
1697,174897.43585750883
1698,341961.0236051065
1699,310271.0408594195
1700,257384.91276202575
1701,275279.75431909796
1702,235749.3483894039
1703,235931.9736285925
1704,272412.6682755171
1705,242727.8227117375
1706,333216.3541952769
1707,211222.19592885306
1708,201183.18908442164
1709,261542.94280834968
1710,218132.33010798387
1711,278757.4977924074
1712,247685.60094034264
1713,278225.6044223997
1714,222475.21998544165
1715,210088.60193071072
1716,183432.2600296746
1717,178442.6501056559
1718,137169.76635909267
1719,211223.19421120966
1720,242491.2339259075
1721,163640.80385711722
1722,125799.22150079349
1723,155925.3548484593
1724,202071.74870277618
1725,236975.1580962892
1726,187160.5287303335
1727,151057.24473146675
1728,175723.07711110462
1729,169677.61998432752
1730,158886.29006041045
1731,119941.43480708238
1732,123944.20442322081
1733,112869.46059620539
1734,121780.3195886149
1735,124863.22721170305
1736,105853.70270088413
1737,294174.484618116
1738,259085.4738344036
1739,233920.87713696496
1740,202685.61646361763
1741,184283.19487257258
1742,171521.98187767912
1743,180414.97328153052
1744,315769.83989227976
1745,220247.3185433481
1746,187975.28500102815
1747,215377.0614964221
1748,214548.06010207575
1749,142439.479171714
1750,124111.79891127629
1751,255247.57118185202
1752,114595.93810378698
1753,151036.66208848977
1754,192807.76195587564
1755,163938.56066013407
1756,123998.35066662698
1757,120885.26003487105
1758,147264.65777194206
1759,162284.8598271445
1760,166091.28886412326
1761,147822.97522696288
1762,178133.4885906972
1763,190187.63852585867
1764,112424.51055138331
1765,167734.09587987827
1766,192414.49154346294
1767,222415.4627435823
1768,139811.37196525713
1769,173762.4002100385
1770,155787.5147465723
1771,124543.03201189528
1772,130034.56205923014
1773,124423.13487461409
1774,140757.2757674635
1775,141821.41582785864
1776,132206.40825632942
1777,107170.71990479324
1778,139280.06063021417
1779,118014.4894346215
1780,180126.4349970483
1781,126759.99164722687
1782,84747.80445011542
1783,142396.1223395681
1784,107858.51067522918
1785,127041.35355881442
1786,137639.39134679455
1787,167931.99198360968
1788,60908.189888692315
1789,100280.35904869842
1790,77136.26299448528
1791,180702.14788117266
1792,161057.19929501333
1793,127848.41506464525
1794,157116.62825159388
1795,133214.33636475584
1796,135533.3304791062
1797,116850.46183450887
1798,119842.40911914464
1799,109549.2759118906
1800,134887.89133018203
1801,126672.69205711936
1802,146427.8237648843
1803,148752.5998623302
1804,134445.38966280466
1805,136003.25166601376
1806,127142.61787452549
1807,139965.72071410288
1808,128012.37867153597
1809,126176.17393472423
1810,135714.6245434823
1811,96411.2472283973
1812,99734.25634544021
1813,123491.88047545805
1814,94762.44105393082
1815,53776.738868423105
1816,101234.31779925124
1817,104994.04719557453
1818,142762.6347895985
1819,125165.8058935249
1820,52100.580404017535
1821,121096.26070789024
1822,151535.44295513243
1823,45337.17824608895
1824,129937.57084346461
1825,140887.39450841103
1826,104869.76875100758
1827,100523.49188499246
1828,137062.3548104712
1829,130909.63406518912
1830,137988.2269481653
1831,142710.4028784202
1832,73297.85117796567
1833,142287.39114211898
1834,115321.01261909625
1835,114357.70071217953
1836,123530.33005912435
1837,86460.21060189817
1838,123743.70284499646
1839,101168.56243540348
1840,139678.52608912394
1841,134465.2487073626
1842,92921.92106742655
1843,127110.24965171884
1844,147940.41915183567
1845,144406.35495586594
1846,157692.26709733726
1847,171451.31649504905
1848,51950.04445426357
1849,112403.68629621368
1850,115192.21219125546
1851,149212.68525633082
1852,124433.72346713273
1853,118767.41393647697
1854,161399.46730252722
1855,152809.28390852181
1856,224007.75919901318
1857,128838.66768191975
1858,134307.98973663154
1859,119002.43243875973
1860,146222.62104621495
1861,118252.55893611594
1862,319835.16792342183
1863,295905.90718128876
1864,296004.7347036766
1865,343169.76574883587
1866,329859.0548811948
1867,225163.77224213735
1868,283002.9158068408
1869,203801.85119527724
1870,225251.86584661927
1871,259429.32757199983
1872,176523.55233732084
1873,232777.61649176996
1874,156945.27676320722
1875,197861.90760001523
1876,201378.01493570663
1877,210695.40892977404
1878,207259.5060468311
1879,127640.97623106396
1880,131047.31035755968
1881,245220.6319929174
1882,239622.18084685292
1883,186134.00207986575
1884,203980.27225482903
1885,236782.84188556144
1886,283969.96439592674
1887,217691.8809826201
1888,267972.0678496061
1889,172257.20067269393
1890,113502.20660930227
1891,136274.9505465981
1892,94589.295168571
1893,126603.57141208847
1894,121746.32167085909
1895,130722.8554327763
1896,127451.9877933811
1897,116245.41913509974
1898,108158.96299258027
1899,166708.1401609586
1900,157650.44233036687
1901,172517.66783805867
1902,157055.15614043712
1903,222372.93193971517
1904,142492.32366778763
1905,200825.10803646568
1906,155261.12989260608
1907,210223.5952507765
1908,109457.78947154588
1909,130955.00300266956
1910,119271.1766125574
1911,224174.41446870373
1912,340971.5595138932
1913,139071.86800483006
1914,56280.4621303187
1915,291972.8084356609
1916,66808.87902554973
1917,240440.871558439
1918,140932.27925225013
1919,182790.39503455398
1920,161130.69901936955
1921,358136.91452087864
1922,316179.3080571068
1923,239780.72588596662
1924,214894.2703584767
1925,196821.73590563
1926,356767.7446669759
1927,131923.4397317321
1928,161113.70644437562
1929,125454.69920957634
1930,134472.08200735896
1931,142628.0936275363
1932,141650.72944047005
1933,185619.0149799421
1934,183037.6511656311
1935,170903.3772877764
1936,197417.22895436652
1937,186079.00899245666
1938,172108.3662197718
1939,242324.57522991896
1940,195354.48762058147
1941,169179.79195430127
1942,184739.484319203
1943,219842.19439439828
1944,372032.36868193175
1945,399739.6090253306
1946,128618.87167451659
1947,261523.84201564325
1948,167111.49265227382
1949,250534.73477596138
1950,192718.52844241247
1951,237383.82245689174
1952,205581.49022646027
1953,165345.6908937595
1954,184366.25783680534
1955,137425.47860530624
1956,300858.12411882397
1957,151429.23368495915
1958,287285.35161308455
1959,146992.69137234474
1960,116071.62630311122
1961,119006.76525509122
1962,99133.05294606558
1963,107047.23445201489
1964,105133.02910366667
1965,138981.40737883287
1966,135727.28247717422
1967,296848.345968742
1968,406707.4141745734
1969,382252.46179044736
1970,397809.121441673
1971,462942.35330834036
1972,374256.4277142337
1973,272104.47781129007
1974,338455.98540963634
1975,504001.9344080667
1976,274639.41439222026
1977,349495.6156303877
1978,342001.09994799073
1979,321151.06782487646
1980,205292.91397919285
1981,337531.6691987759
1982,220104.26090532797
1983,206996.75583515107
1984,171617.2859460661
1985,225613.49361393004
1986,205839.52914915598
1987,185162.44898442776
1988,174266.42486293713
1989,193014.32601935856
1990,207602.53370389395
1991,230148.25770120326
1992,216350.3768659195
1993,169035.7728441062
1994,226312.20162024334
1995,182791.1888829272
1996,249157.10261675165
1997,319991.31273213634
1998,306706.9651391514
1999,291442.26111065026
2000,322147.9010554778
2001,282312.4795165112
2002,239623.1875059253
2003,250999.75920295247
2004,283494.6757813957
2005,229017.37414189512
2006,221864.99174582624
2007,251116.6882328708
2008,212132.59775783122
2009,198515.48431627924
2010,196234.06785402406
2011,144456.42063086762
2012,174268.11468528208
2013,177973.66441758283
2014,184685.44511335247
2015,207207.475350535
2016,191991.87388581064
2017,193251.1515784967
2018,113795.92066738027
2019,132192.4034648738
2020,103645.11850457988
2021,99593.18786121947
2022,185523.1912425454
2023,143938.5956754118
2024,282022.4948149776
2025,350596.99388718547
2026,174817.76832013272
2027,162593.35988013033
2028,155133.73906582297
2029,167595.66474770693
2030,262438.85841460596
2031,231533.54546130827
2032,254808.01719007158
2033,251181.28151510743
2034,178509.6264192289
2035,222678.64853357163
2036,204325.5672462387
2037,213218.33031375654
2038,342828.36939137615
2039,230654.50256572408
2040,274684.6739147723
2041,304777.90712234715
2042,209126.12953853142
2043,177448.27960084783
2044,176283.12564630093
2045,213375.5165914905
2046,149021.7709970486
2047,146576.38302429303
2048,142686.67198197462
2049,146442.183523584
2050,175766.31464288934
2051,102525.98951026601
2052,121735.48466875596
2053,149619.75977964237
2054,92433.42294244122
2055,157242.7685899737
2056,152485.51007819333
2057,111567.09219157697
2058,212533.57888632914
2059,131840.6421245284
2060,176647.64956659032
2061,173143.33149702268
2062,126412.90553746607
2063,118201.88422909757
2064,137014.85807628988
2065,119173.69631758473
2066,167770.74869277736
2067,114291.82018022485
2068,148389.28400958542
2069,88806.77233873379
2070,119497.38287642806
2071,95114.01371461911
2072,141405.02510667618
2073,129667.97566634287
2074,185866.5458023656
2075,150947.5124171722
2076,117095.45459930168
2077,151489.4781318148
2078,123877.33452060423
2079,136511.83981592537
2080,115349.20017419422
2081,127520.74151498603
2082,120552.35045142165
2083,148707.9802657416
2084,105874.91890708097
2085,112534.3555357691
2086,117915.80609088285
2087,123873.00682718365
2088,96579.0017001135
2089,77616.57259340468
2090,121586.61342637434
2091,107260.9474105527
2092,120066.06338984796
2093,115864.69190598182
2094,110132.24757007606
2095,154233.79596706197
2096,87258.07513872662
2097,100478.42121995775
2098,151368.2136446783
2099,51209.853270325955
2100,78028.20413041938
2101,115650.51112886229
2102,130698.53403932344
2103,105835.74979636657
2104,144369.3042239539
2105,131324.89127054228
2106,64976.31684447821
2107,176980.51920383787
2108,117585.00508291516
2109,110884.94878661654
2110,126667.20062425145
2111,134596.60599977995
2112,137450.97918512096
2113,121111.37285233899
2114,123054.86443695263
2115,163207.28080352672
2116,114605.47408878303
2117,149330.57322150713
2118,130679.86920478704
2119,113821.35711021566
2120,112608.50208860933
2121,102191.46026019976
2122,117950.25353331912
2123,81447.84240500221
2124,156202.35583490724
2125,123978.39350460022
2126,149085.35221623754
2127,164749.40646677418
2128,127365.91400215533
2129,90965.45771092204
2130,136212.89225668376
2131,139395.75484769774
2132,111838.33368219339
2133,123090.5798777777
2134,123503.06662516807
2135,99034.34785296059
2136,81705.38963961788
2137,104364.70253024386
2138,133194.0776147848
2139,152496.72987800618
2140,138660.1806664002
2141,175165.43115090355
2142,126091.16001059007
2143,147907.60126523933
2144,122254.20158083407
2145,137945.4999075844
2146,176566.51746724773
2147,146140.54798083688
2148,136901.74891992687
2149,153666.01638350406
2150,237607.17159745173
2151,117550.63179496996
2152,172832.6698553305
2153,157407.05168794963
2154,100439.12339654713
2155,143953.1811168164
2156,253897.17764010513
2157,224869.8683800884
2158,241413.43301784233
2159,219662.42166112456
2160,184822.2162694548
2161,234515.5333758712
2162,368992.62030478654
2163,332525.80611984344
2164,253442.80462795132
2165,205520.6195439708
2166,163405.58924512647
2167,217555.59232777086
2168,190058.8407056543
2169,196878.49171827253
2170,215221.48654292486
2171,162906.00683643678
2172,131989.45116745515
2173,176778.93077340294
2174,218353.50788254003
2175,285095.7354720595
2176,309278.0987724456
2177,232020.48863572124
2178,214328.6483608162
2179,134255.00134081265
2180,208799.27222459664
2181,194349.17961627874
2182,226987.5936388171
2183,192502.4967893144
2184,118378.03237642736
2185,133967.0135463799
2186,145050.15551608335
2187,152793.9104182098
2188,155552.09759842628
2189,277425.27326944406
2190,79167.01933065176
2191,80938.60242821091
2192,85480.15198652376
2193,112766.22076130255
2194,98561.63272405746
2195,99357.29111524469
2196,102204.30031586517
2197,117117.96399892394
2198,158746.96328096537
2199,182441.51759638524
2200,148695.55294124462
2201,147805.64590092513
2202,223313.51164542328
2203,133626.0738798132
2204,175725.1882358108
2205,119816.9504694981
2206,138063.30413595773
2207,225139.56671673324
2208,274541.49811251153
2209,246305.3837430075
2210,120908.95843085383
2211,119662.14862739932
2212,122606.36742319174
2213,106373.9985816672
2214,138577.50422654703
2215,102417.9872521817
2216,145783.65779505132
2217,63301.90581188853
2218,70986.34497506598
2219,66618.72663765955
2220,61596.39067462069
2221,293177.5875322804
2222,275107.4524193104
2223,286775.2614594649
2224,210237.60485063458
2225,119099.4856510178
2226,177348.47182248908
2227,190782.9200249893
2228,267491.5109196079
2229,250862.50082561732
2230,153163.08252842238
2231,207695.30019509347
2232,178653.6948500649
2233,181489.4533832862
2234,243911.75442283286
2235,219161.09746107485
2236,251363.87241796922
2237,299691.32967418834
2238,197943.9321040088
2239,110590.55582816128
2240,153100.8481021507
2241,152840.62561804088
2242,123356.85930108734
2243,136599.62070512315
2244,106032.8792871549
2245,101935.5487641758
2246,139998.78973980306
2247,122317.64334334403
2248,118583.05189474301
2249,115438.41547419455
2250,128657.77833442936
2251,106343.75719463461
2252,184979.15175208714
2253,155703.10340175746
2254,186480.64730813415
2255,184353.97878888517
2256,176832.99211783567
2257,208175.45608736624
2258,157813.39554195042
2259,172763.48433588943
2260,159730.9079221489
2261,199628.47202530777
2262,213371.2413837593
2263,385507.4652223951
2264,471208.33093913004
2265,177433.21506046204
2266,316229.5550655549
2267,361290.0810975095
2268,437097.610126677
2269,153642.92570113475
2270,204422.02876747755
2271,210427.20701147968
2272,196472.47655946354
2273,163887.2249145818
2274,182150.79133101235
2275,151310.62774788044
2276,187590.28397089738
2277,179295.64956950484
2278,152246.36319512158
2279,126258.69511517328
2280,117599.44047708987
2281,164793.33999310117
2282,183833.10458153646
2283,111019.28270950081
2284,114151.46213487671
2285,138888.965584422
2286,123279.41095281552
2287,373302.4949388111
2288,277867.94426183647
2289,357985.01239655557
2290,437369.5112907666
2291,340904.7915809191
2292,453456.8322313791
2293,460561.30414973665
2294,395986.4321840839
2295,476853.5077663262
2296,276365.38473755884
2297,358266.556393924
2298,347649.38251658547
2299,341884.6273801124
2300,336411.22384593304
2301,326201.85957679636
2302,257017.61911111858
2303,253083.82711269925
2304,250784.41573276024
2305,198434.6487028892
2306,193166.5273268076
2307,203079.1958197338
2308,230441.85091037594
2309,289491.43959678087
2310,212504.58694826183
2311,204111.49119472867
2312,175547.7584870591
2313,171421.47808028624
2314,174460.2754039234
2315,182695.69440034885
2316,199903.88116943577
2317,191847.2154878519
2318,179020.0070311054
2319,184382.09445687837
2320,186427.173036193
2321,236251.21240386728
2322,181071.49292484758
2323,202375.46839792584
2324,191848.1098331037
2325,215944.4624021317
2326,182088.6467975092
2327,200980.9745397911
2328,222158.55356790294
2329,194859.12140680675
2330,181876.98200362548
2331,336341.50388174085
2332,402050.4133640023
2333,322358.73658989446
2334,258983.73746825216
2335,296125.7778645684
2336,300793.7088752805
2337,197669.9969639715
2338,260917.07955220083
2339,224831.08592707588
2340,388931.6560908338
2341,210524.63458722396
2342,239538.6769868461
2343,233609.2642970235
2344,221354.04595261102
2345,231517.01644938515
2346,214523.3841038149
2347,198039.93630317468
2348,247107.50968514016
2349,183777.7069482592
2350,322471.344172499
2351,254346.87341788522
2352,253281.80029597518
2353,233781.38186341792
2354,140802.23233024302
2355,146895.65740516197
2356,152725.88972210488
2357,187629.25200763813
2358,200951.54106802942
2359,134205.60189945815
2360,116055.34315653703
2361,147504.84781469818
2362,251334.2978752467
2363,140181.55069079297
2364,157710.11317626003
2365,216582.34841493046
2366,190033.33499548928
2367,219062.58584223018
2368,215371.51582043376
2369,213540.7168509156
2370,168319.82523006797
2371,165800.8083871286
2372,195304.23484133836
2373,293154.6251242047
2374,318307.18749486346
2375,246995.13313862737
2376,270587.1323994425
2377,325218.1257222465
2378,147776.5087882085
2379,198338.21106418726
2380,152032.55753590458
2381,170348.74495735692
2382,215816.9170364828
2383,203137.43756111283
2384,244286.4051615868
2385,160701.63367251548
2386,133110.84305321233
2387,137840.43925745614
2388,108062.76887623948
2389,114407.32490632434
2390,150261.10123255747
2391,145293.71525816093
2392,113212.45681877945
2393,171015.7351503599
2394,142938.79365712122
2395,213364.9441855547
2396,144825.57544535067
2397,221020.5729394844
2398,133992.6742259771
2399,68892.17955400472
2400,67382.29262348684
2401,123744.86192621771
2402,137593.42579008354
2403,149539.43663472834
2404,158117.61431607758
2405,158296.43262720038
2406,139200.72670685098
2407,125110.17305105571
2408,152684.85658122227
2409,118632.89436904548
2410,173801.27355301235
2411,111713.26866155808
2412,158928.97820765863
2413,128989.61193862125
2414,166010.08589125978
2415,133043.67358981064
2416,128727.070725751
2417,130796.7437067637
2418,132774.13880226563
2419,125315.71665808035
2420,119626.67946385243
2421,144241.59259881123
2422,105342.75515528533
2423,114584.02236072936
2424,165757.70076450653
2425,187103.1734153244
2426,128589.75373332671
2427,131769.80895373
2428,183394.366981243
2429,111585.3350571011
2430,132974.31383938112
2431,107599.75206987702
2432,148913.39312162693
2433,147124.10216936585
2434,138113.6114363486
2435,153304.3095749081
2436,103712.19244625875
2437,100090.24456078479
2438,121074.64757642549
2439,100848.1593862663
2440,125697.07589729322
2441,94083.05884615226
2442,95998.75947863549
2443,129670.77411916702
2444,134472.65636890364
2445,93689.32000827084
2446,134550.48641490898
2447,181847.17575498173
2448,127987.55902117824
2449,113772.91100770928
2450,159915.38827993293
2451,116274.56295354807
2452,189536.64512318288
2453,93568.23200025404
2454,117987.09363783679
2455,120479.67117625232
2456,137093.22071024476
2457,140250.01548689167
2458,132027.7646886101
2459,107851.72134144076
2460,142299.5475411451
2461,131603.3824723109
2462,134785.62271977658
2463,125354.56912135112
2464,166984.62502945712
2465,144266.04490893835
2466,118335.68606210519
2467,128681.2377938762
2468,85044.03003037376
2469,82772.31534237231
2470,200341.59462853926
2471,219379.1879366852
2472,163214.95107845688
2473,116751.78923485857
2474,73446.67039635798
2475,207430.42558166827
2476,115507.60058405888
2477,127147.72719951932
2478,153573.91663419324
2479,105743.36282491886
2480,155558.667823196
2481,120265.41543338764
2482,124758.44515760997
2483,109916.52360630919
2484,121126.23688945256
2485,123233.04488125874
2486,145942.2817160761
2487,160737.81321689606
2488,168518.58778600668
2489,158536.0675782663
2490,144679.00466648836
2491,95007.35975794098
2492,202024.89500236983
2493,161391.70943926708
2494,151671.94865817917
2495,90611.66332510649
2496,238300.05210238422
2497,152129.11753057563
2498,105525.45093820314
2499,84421.70783664657
2500,115894.14375616716
2501,136774.10782255302
2502,145178.28956370792
2503,97545.06032729181
2504,169928.0948290382
2505,228217.31779492422
2506,246368.24919297508
2507,274819.03721278306
2508,246863.43756023597
2509,221201.83619179117
2510,220071.74965737478
2511,174245.23528227542
2512,210296.29181692412
2513,227475.83344589977
2514,270737.33251959336
2515,149809.7517737067
2516,179111.73314970103
2517,149997.0625959625
2518,157910.39018552323
2519,239628.7234174548
2520,222062.090779699
2521,188097.18216101776
2522,223793.70402108593
2523,116533.01565324578
2524,135504.53684385342
2525,149219.66963888743
2526,139602.1847845509
2527,119684.25894316366
2528,128135.49980438649
2529,135128.48994364028
2530,131748.35415417879
2531,256959.63244865224
2532,225280.93306300466
2533,193453.4933129715
2534,235310.8031127201
2535,283768.3503622827
2536,233879.84591357864
2537,245997.10789726404
2538,183220.84164181532
2539,190730.5914119039
2540,179919.35483883024
2541,181333.8211090963
2542,163311.833777944
2543,116388.4934929334
2544,116907.74078832782
2545,138402.1989906881
2546,118688.55061284367
2547,135909.7160742274
2548,151698.61475599374
2549,152783.39588643433
2550,641536.0883018271
2551,141138.5744749553
2552,127826.12337778925
2553,76506.06752134
2554,93518.57440483768
2555,113012.82961502876
2556,95734.5298442172
2557,104734.1704827315
2558,143805.6383236057
2559,144667.1019203866
2560,156788.54797655172
2561,147579.1771663394
2562,143130.06147038343
2563,151450.41482302916
2564,199734.90007712788
2565,136409.56078061787
2566,155702.18470656127
2567,144630.30684054177
2568,205424.98404160384
2569,236453.73101146313
2570,116144.56447768756
2571,191598.36329131984
2572,146981.51151760572
2573,224285.30971259528
2574,303929.37990842975
2575,133364.73412317125
2576,117765.7776055617
2577,151137.21109895036
2578,83274.70991930127
2579,62694.70398304092
2580,85194.7968765931
2581,93246.8694865123
2582,105557.93713243288
2583,271186.88755913277
2584,180098.247315703
2585,188329.5918820031
2586,223359.65167823347
2587,200187.7561425321
2588,133446.40263720584
2589,150921.65810539958
2590,196740.33917177728
2591,236027.35526980963
2592,210970.1998090847
2593,252065.23529352364
2594,187145.41495844017
2595,208688.95772023645
2596,278475.0664881972
2597,186431.4844649962
2598,280645.5710744564
2599,342232.0222866231
2600,149482.45200466635
2601,140547.61441008642
2602,86213.4410817298
2603,94151.684382575
2604,92250.467696584
2605,83605.93525220979
2606,144053.67460539792
2607,203553.7431861078
2608,196566.91105653832
2609,176024.41868804587
2610,109502.12380396902
2611,122137.45946353996
2612,166266.26070621613
2613,127983.30744741437
2614,122144.39171142524
2615,152096.4400755481
2616,144052.26952063618
2617,180411.75093442065
2618,196145.88153719957
2619,195598.10908186872
2620,187219.13002174968
2621,173658.04938813936
2622,177452.01854480867
2623,237577.85946643443
2624,301426.77446313796
2625,285167.56054093025
2626,174451.23488288463
2627,166791.12271034994
2628,477367.34519284224
2629,499420.0099754191
2630,392313.621137407
2631,474292.61678549537
2632,413291.8716640995
2633,314838.76378924155
2634,444612.7152982778
2635,161385.47436535548
2636,171743.0833174411
2637,180908.16788677036
2638,253050.06803312083
2639,194510.01226746332
2640,150210.51534318266
2641,103538.63285003987
2642,188241.79933662651
2643,104526.87661315752
2644,115119.65071811588
2645,112091.01886394664
2646,95338.96633201408
2647,104784.45867866903
2648,138906.8614844915
2649,159990.95845132397
2650,132878.0707316916
2651,137073.15847153182
2652,395020.2601889685
2653,256641.3860273684
2654,261494.78124116527
2655,409731.76993067603
2656,327309.33383246703
2657,352640.8069240262
2658,312701.7179712996
2659,310804.56177510985
2660,369899.34848788136
2661,357351.9917883877
2662,373581.24435028445
2663,290382.23568780365
2664,283097.3306905965
2665,335397.5843625476
2666,283954.8263391653
2667,172059.27535478707
2668,178720.87136732432
2669,184597.4312683582
2670,271648.14091072866
2671,189075.57824487815
2672,194828.39290041928
2673,196200.02295250725
2674,191257.41735767314
2675,171605.97628116395
2676,195760.43663025348
2677,200810.5878080376
2678,245160.6843729724
2679,281751.5343318642
2680,291781.827212834
2681,400680.9503693754
2682,316813.07873516664
2683,500046.65748478024
2684,321552.1937751776
2685,323899.91466672975
2686,239200.2041791605
2687,303230.21027257177
2688,215924.822994804
2689,209215.94580028247
2690,395779.9912078661
2691,190848.85678111046
2692,144543.2054171666
2693,202138.22287161075
2694,140332.1835780945
2695,193429.24665075602
2696,185354.102377171
2697,184763.88057442824
2698,196347.71024252308
2699,170430.88433337703
2700,154001.94382597326
2701,152458.82080089502
2702,112885.60959746789
2703,129570.99003397144
2704,140654.56749676977
2705,112744.74055156522
2706,110962.67656304482
2707,122758.59850329308
2708,131745.01598125955
2709,104255.073079246
2710,127036.3612440012
2711,251988.74125656136
2712,390841.1138293949
2713,168505.45801688425
2714,152606.61752125045
2715,168832.52591466374
2716,146295.28633909015
2717,196761.67062996386
2718,217192.71402515308
2719,151374.98590307747
2720,174561.15548899645
2721,128624.98261473756
2722,159520.8294148036
2723,140581.4099967706
2724,124425.37278522954
2725,128951.52049612426
2726,148710.55972692446
2727,173428.0642698872
2728,190445.77138822066
2729,149131.32419871632
2730,148772.2002216567
2731,134561.39639574793
2732,135569.545100574
2733,159833.36183935462
2734,138336.47107831383
